chords,path,melspectogram
am,./Guitar_Only/am/am187.wav,"[[-19.504595   -21.672176   -22.471361   ... -22.401636   -22.128222
  -17.306807  ]
 [-22.833939   -24.84692    -22.43834    ... -42.024975   -34.090843
  -15.351192  ]
 [ -0.07313184   3.0922103    4.440693   ...  -8.744378    -8.536612
   -3.5040498 ]
 ...
 [-27.428802   -29.998636   -32.70792    ... -52.536934   -53.998917
  -51.88305   ]
 [-35.320934   -38.19267    -31.104126   ... -55.382614   -57.057896
  -58.01407   ]
 [-42.724648   -46.03466    -47.49409    ... -59.56006    -59.56006
  -59.56006   ]]"
am,./Guitar_Only/am/am192.wav,"[[-21.482681  -22.415455  -21.238535  ... -22.925514  -22.611895
  -15.987874 ]
 [-16.909628  -20.876692  -23.216002  ... -39.091896  -31.751478
  -14.782525 ]
 [ -1.4183401   3.3008745   6.1312532 ...  -9.577456   -9.6606655
   -3.8028102]
 ...
 [-34.917027  -36.161507  -34.965622  ... -52.68558   -51.19599
  -49.49352  ]
 [-30.083935  -32.581665  -32.574123  ... -57.754627  -56.861454
  -54.843292 ]
 [-38.936687  -41.144897  -48.129967  ... -58.827507  -58.827507
  -58.827507 ]]"
am,./Guitar_Only/am/am40.wav,"[[-30.884169 -34.15568  -36.013397 ... -29.396305 -29.574106 -27.741497]
 [-46.428467 -51.78338  -44.09367  ... -51.13553  -46.272415 -28.12368 ]
 [-42.551674 -43.08418  -38.039215 ... -38.290062 -37.086166 -24.316181]
 ...
 [-72.21585  -70.77178  -48.484722 ... -73.16301  -73.16301  -73.16301 ]
 [-73.16301  -73.16301  -55.73146  ... -73.16301  -73.16301  -73.16301 ]
 [-73.16301  -73.16301  -66.87661  ... -73.16301  -73.16301  -73.16301 ]]"
am,./Guitar_Only/am/am105.wav,"[[-22.822697  -22.720032  -20.866714  ... -22.649057  -22.853985
   -7.4584236]
 [-36.227448  -19.405668  -15.056663  ... -35.44182   -26.638601
   -6.5789566]
 [-33.75564   -10.168872    4.076069  ...  -7.1816516  -7.080047
   -1.9121326]
 ...
 [-48.273407  -39.881523  -35.37287   ... -50.944336  -51.79341
  -51.593098 ]
 [-54.037518  -45.89408   -40.83728   ... -54.2538    -54.2538
  -54.2538   ]
 [-54.2538    -54.2538    -48.524357  ... -54.2538    -54.2538
  -54.2538   ]]"
am,./Guitar_Only/am/am97.wav,"[[-32.7904   -35.624012 -32.31017  ... -45.23071  -43.065113 -30.387316]
 [-37.43105  -38.60914  -39.18332  ... -54.995655 -47.47301  -27.983063]
 [-33.835667 -31.39674  -20.207186 ... -28.699005 -28.351215 -22.845695]
 ...
 [-75.583466 -65.70413  -61.416794 ... -78.30146  -78.591354 -77.00083 ]
 [-76.50115  -67.89461  -64.04661  ... -83.573166 -83.56484  -81.67014 ]
 [-78.197365 -82.59963  -83.724236 ... -83.724236 -83.724236 -83.724236]]"
am,./Guitar_Only/am/am17.wav,"[[-39.12681  -32.758736 -29.196743 ... -35.252674 -34.199768 -32.75395 ]
 [-35.376846 -30.060709 -29.655697 ... -37.16433  -37.373222 -36.93681 ]
 [-26.279892 -23.204792 -17.601513 ... -23.135569 -23.50899  -23.822422]
 ...
 [-76.15979  -69.783806 -69.38105  ... -78.25612  -78.25612  -78.25612 ]
 [-78.25612  -75.66344  -76.015884 ... -78.25612  -78.25612  -78.25612 ]
 [-78.25612  -78.25612  -78.25612  ... -78.25612  -78.25612  -78.25612 ]]"
am,./Guitar_Only/am/am29.wav,"[[-27.914946 -29.866583 -29.684395 ... -34.181564 -36.149136 -34.064716]
 [-41.13642  -37.946495 -37.388565 ... -63.228107 -51.46936  -32.543633]
 [-38.27393  -27.302238 -21.570255 ... -35.060402 -34.76851  -28.61724 ]
 ...
 [-76.83573  -71.63133  -67.566284 ... -78.600334 -78.600334 -78.527336]
 [-76.96256  -70.1718   -66.48934  ... -78.600334 -78.600334 -78.600334]
 [-77.99088  -78.600334 -78.600334 ... -78.600334 -78.600334 -78.600334]]"
am,./Guitar_Only/am/am54.wav,"[[-30.924131 -31.589848 -30.47944  ... -27.510319 -28.430109 -32.591103]
 [-33.428715 -34.4189   -34.19093  ... -40.006516 -40.136383 -40.611572]
 [-25.370674 -21.244469 -20.906122 ... -22.336893 -22.716682 -24.041325]
 ...
 [-72.8255   -70.15113  -67.51264  ... -75.85612  -77.42067  -77.99719 ]
 [-73.037735 -74.58779  -73.26665  ... -80.67923  -80.67923  -80.67923 ]
 [-73.546684 -78.16127  -80.67923  ... -80.67923  -80.67923  -80.67923 ]]"
am,./Guitar_Only/am/am53.wav,"[[-39.035515 -38.208435 -38.25147  ... -34.67656  -34.327206 -29.784473]
 [-40.052887 -35.000385 -37.149593 ... -56.491447 -45.658737 -26.811977]
 [-38.055107 -20.47412  -12.443382 ... -25.273159 -25.33075  -18.45518 ]
 ...
 [-71.61518  -60.474403 -59.539116 ... -78.30975  -77.48874  -71.21402 ]
 [-80.23107  -70.69583  -69.25545  ... -80.23107  -79.79514  -74.72925 ]
 [-80.23107  -80.23107  -80.072716 ... -80.23107  -80.23107  -80.23107 ]]"
am,./Guitar_Only/am/am133.wav,"[[-19.898758  -22.557287  -21.84431   ... -22.96099   -20.205967
  -12.066385 ]
 [-16.901512  -20.380611  -24.028091  ... -43.461647  -30.821955
  -12.339644 ]
 [ -1.5321033   2.7983525   2.1746757 ... -29.23174   -27.380142
  -12.646037 ]
 ...
 [-24.16889   -20.400923  -18.096996  ... -53.475567  -53.185444
  -48.052116 ]
 [-30.960169  -24.111841  -21.74532   ... -57.019978  -56.265392
  -52.44171  ]
 [-41.7131    -38.501118  -35.180565  ... -57.539124  -57.539124
  -57.539124 ]]"
am,./Guitar_Only/am/am22.wav,"[[-37.98722  -39.6658   -34.553196 ... -37.55945  -43.996613 -31.001316]
 [-49.86138  -49.008846 -42.696808 ... -48.627323 -47.980118 -34.286343]
 [-49.82748  -41.889442 -28.681364 ... -50.82309  -49.4335   -34.215668]
 ...
 [-78.34092  -76.07726  -67.308716 ... -79.6624   -78.2467   -77.15906 ]
 [-81.040504 -80.877686 -72.8254   ... -81.040504 -81.040504 -81.040504]
 [-81.040504 -81.040504 -81.040504 ... -81.040504 -81.040504 -81.040504]]"
am,./Guitar_Only/am/am174.wav,"[[-10.990595   -15.431738   -22.638895   ... -22.060862   -20.709938
  -12.174488  ]
 [-11.697669   -17.304361   -34.797882   ... -35.13289    -28.244331
  -10.218258  ]
 [ -4.5186157   -0.13330929   1.1385067  ... -13.0355835  -12.606621
   -4.5067544 ]
 ...
 [-33.26074    -38.06773    -47.146988   ... -53.213425   -53.30111
  -52.34329   ]
 [-35.072945   -39.92475    -50.501537   ... -59.23623    -57.23072
  -56.451553  ]
 [-41.56866    -47.12796    -59.47102    ... -66.00871    -66.00871
  -65.852394  ]]"
am,./Guitar_Only/am/am33.wav,"[[-39.104115 -34.755455 -32.27086  ... -44.37002  -41.065147 -40.94633 ]
 [-56.335293 -59.530605 -36.395027 ... -44.194435 -44.65133  -44.864624]
 [-56.1593   -55.595936 -40.143017 ... -28.607983 -29.437483 -27.282965]
 ...
 [-71.65114  -71.65114  -50.46616  ... -71.65114  -71.65114  -71.65114 ]
 [-71.65114  -71.65114  -54.492294 ... -71.65114  -71.65114  -71.65114 ]
 [-71.65114  -71.65114  -64.9718   ... -71.65114  -71.65114  -71.65114 ]]"
am,./Guitar_Only/am/am161.wav,"[[-15.206444  -18.112408  -21.906021  ... -22.694088  -23.077309
   -8.714069 ]
 [ -6.392886  -12.003597  -26.320938  ... -37.103584  -28.241524
   -7.909167 ]
 [  2.0941322   3.6693854   5.202895  ...  -8.888138   -8.695875
   -2.9044886]
 ...
 [-13.3732815 -15.5733385 -20.48188   ... -53.296524  -54.031757
  -52.1017   ]
 [-16.012072  -18.23451   -22.661835  ... -55.79678   -56.25592
  -54.33812  ]
 [-27.902887  -30.737135  -34.897198  ... -58.256626  -58.256626
  -58.256626 ]]"
am,./Guitar_Only/am/am132.wav,"[[-13.295794  -15.711367  -20.140846  ... -22.200405  -21.663877
  -16.854118 ]
 [-20.899097  -22.741661  -22.95828   ... -36.317997  -32.607216
  -16.74519  ]
 [ -3.895681   -0.3605724   1.8570309 ... -25.813793  -29.580927
  -17.291555 ]
 ...
 [-14.890215  -14.269534  -16.511707  ... -51.625565  -53.11752
  -51.83705  ]
 [-18.274559  -17.237143  -19.116426  ... -54.72353   -54.72353
  -54.72353  ]
 [-29.997276  -31.869543  -35.080223  ... -54.72353   -54.72353
  -54.72353  ]]"
am,./Guitar_Only/am/am64.wav,"[[-38.934235 -41.258602 -42.534904 ... -42.666885 -44.00969  -34.978817]
 [-54.661846 -57.29362  -58.078518 ... -59.600143 -50.316322 -32.845947]
 [-51.2046   -47.823174 -40.742306 ... -27.204868 -27.456055 -23.97385 ]
 ...
 [-75.408646 -75.408646 -75.408646 ... -75.408646 -75.408646 -75.408646]
 [-75.408646 -75.408646 -75.408646 ... -75.408646 -75.408646 -75.408646]
 [-75.408646 -75.408646 -75.408646 ... -75.408646 -75.408646 -75.408646]]"
am,./Guitar_Only/am/am107.wav,"[[-12.945437  -18.154985  -22.048483  ... -22.139872  -22.39774
   -8.46847  ]
 [ -6.944559  -10.341181  -23.977137  ... -35.750805  -26.13176
   -6.886009 ]
 [  8.247549    8.590939    3.108692  ...  -4.352707   -4.169822
   -2.4522948]
 ...
 [-31.49749   -36.773575  -43.26414   ... -53.351818  -53.014442
  -50.121265 ]
 [-31.297853  -37.11451   -48.082165  ... -53.351818  -53.351818
  -53.351818 ]
 [-30.259819  -36.272305  -53.351818  ... -53.351818  -53.351818
  -53.351818 ]]"
am,./Guitar_Only/am/am86.wav,"[[-44.677105 -42.23345  -33.790993 ... -41.43578  -39.681488 -37.35122 ]
 [-58.23239  -53.754425 -36.96215  ... -58.85662  -54.02132  -36.404938]
 [-47.72805  -43.39106  -27.74133  ... -31.696367 -31.513384 -24.926838]
 ...
 [-71.97653  -60.00814  -38.795067 ... -72.72092  -72.72092  -72.72092 ]
 [-72.72092  -60.764137 -39.807144 ... -72.72092  -72.72092  -72.72092 ]
 [-72.72092  -72.72092  -53.063843 ... -72.72092  -72.72092  -72.72092 ]]"
am,./Guitar_Only/am/am124.wav,"[[-21.542873   -19.47883    -21.73491    ... -22.393639   -22.72376
   -7.6400375 ]
 [-14.123579   -13.693369   -21.560844   ... -38.320084   -25.039307
   -6.5576706 ]
 [ -8.992819    -0.81927925   3.5646791  ...  -6.6901665   -6.71451
    0.48649132]
 ...
 [-15.657858   -13.970774   -18.092281   ... -53.388474   -54.094124
  -49.086693  ]
 [-26.349031   -23.096802   -24.901255   ... -55.596775   -56.097435
  -52.02965   ]
 [-31.956188   -27.193834   -26.90095    ... -59.325268   -59.325268
  -58.37223   ]]"
am,./Guitar_Only/am/am112.wav,"[[-22.56134    -22.94083    -21.318287   ... -22.24014    -21.806623
  -20.719913  ]
 [-27.642605   -18.20482    -18.11315    ... -39.348648   -34.987194
  -22.419228  ]
 [-14.167011     0.45494825   9.471529   ... -18.14169    -17.99237
  -16.472145  ]
 ...
 [-26.59309    -19.098      -18.708252   ... -52.75184    -53.34126
  -51.56498   ]
 [-33.76725    -24.591932   -23.116192   ... -53.5827     -53.5827
  -53.5827    ]
 [-43.41523    -34.35603    -32.912735   ... -53.5827     -53.5827
  -53.5827    ]]"
am,./Guitar_Only/am/am32.wav,"[[-28.306602 -29.819681 -30.110342 ... -41.524372 -44.49383  -31.262121]
 [-59.540096 -55.66297  -46.25557  ... -46.472744 -45.04815  -29.320229]
 [-59.444447 -56.772152 -44.846947 ... -27.448065 -27.537395 -20.68019 ]
 ...
 [-72.08359  -72.08359  -63.22349  ... -72.08359  -72.08359  -72.08359 ]
 [-72.08359  -72.08359  -67.81261  ... -72.08359  -72.08359  -72.08359 ]
 [-72.08359  -72.08359  -72.08359  ... -72.08359  -72.08359  -72.08359 ]]"
am,./Guitar_Only/am/am16.wav,"[[-46.353226  -36.908432  -28.95582   ... -36.962124  -37.03815
  -28.152546 ]
 [-54.35574   -42.009026  -26.39529   ... -33.785946  -33.718334
  -23.000671 ]
 [-48.926033  -33.50351   -15.1938305 ... -17.1812    -17.091734
  -15.039368 ]
 ...
 [-68.26233   -53.440434  -44.930244  ... -73.39674   -73.39674
  -73.39674  ]
 [-73.0706    -56.39937   -47.994164  ... -73.39674   -73.39674
  -73.39674  ]
 [-73.39674   -70.76621   -62.00762   ... -73.39674   -73.39674
  -73.39674  ]]"
am,./Guitar_Only/am/am42.wav,"[[-43.20209  -41.879684 -42.068672 ... -35.035236 -38.439983 -32.28981 ]
 [-54.46245  -55.976715 -39.99474  ... -56.774826 -50.611763 -33.64283 ]
 [-42.56002  -42.729126 -30.438902 ... -43.300835 -43.123783 -30.999886]
 ...
 [-77.28191  -75.71664  -63.57366  ... -77.54463  -77.54463  -77.54463 ]
 [-76.879974 -76.27044  -66.45881  ... -77.54463  -77.54463  -77.54463 ]
 [-77.54463  -77.54463  -77.54463  ... -77.54463  -77.54463  -77.54463 ]]"
am,./Guitar_Only/am/am62.wav,"[[-44.109993 -40.94904  -41.48367  ... -35.82386  -34.936146 -35.03794 ]
 [-46.43307  -50.99905  -59.793785 ... -57.4371   -58.87835  -37.648884]
 [-35.15184  -35.95503  -37.114    ... -27.176334 -27.318666 -28.071787]
 ...
 [-66.32908  -69.27022  -73.50485  ... -77.38921  -77.38921  -72.427895]
 [-62.31222  -65.92165  -76.15521  ... -77.38921  -77.38921  -76.19325 ]
 [-77.38921  -77.38921  -77.38921  ... -77.38921  -77.38921  -77.38921 ]]"
am,./Guitar_Only/am/am8.wav,"[[-39.360413 -40.356544 -42.54032  ... -46.033062 -39.58024  -23.657284]
 [-48.02252  -47.148712 -48.577873 ... -37.502018 -36.363228 -22.538082]
 [-44.3518   -46.755486 -42.076344 ... -21.355314 -21.105158 -14.177715]
 ...
 [-72.17569  -73.14544  -76.16573  ... -76.16573  -76.16573  -72.31507 ]
 [-71.27531  -70.67801  -76.16573  ... -76.16573  -76.16573  -74.18547 ]
 [-75.94769  -74.869736 -76.16573  ... -76.16573  -76.16573  -76.16573 ]]"
am,./Guitar_Only/am/am6.wav,"[[-41.22502  -33.425083 -33.201603 ... -44.208702 -42.53562  -38.13885 ]
 [-35.074375 -28.761194 -28.667946 ... -37.113174 -37.46329  -32.76041 ]
 [-30.077677 -20.830992 -16.862497 ... -23.132944 -23.391907 -23.752731]
 ...
 [-65.29268  -60.993027 -65.07812  ... -78.983826 -78.38831  -77.97417 ]
 [-68.35519  -63.80268  -67.4023   ... -78.983826 -78.983826 -78.983826]
 [-75.14092  -75.069176 -78.983826 ... -78.983826 -78.983826 -78.983826]]"
am,./Guitar_Only/am/am147.wav,"[[-22.774885  -21.464134  -22.199295  ... -22.223278  -22.78656
  -21.005829 ]
 [-22.182652  -23.83786   -26.182909  ... -27.161316  -28.318993
  -31.284054 ]
 [ -3.0667722  -1.5558507  -3.5605597 ... -25.67234   -25.21281
  -25.252714 ]
 ...
 [-33.247932  -31.498371  -31.929476  ... -53.262707  -53.477142
  -52.955204 ]
 [-34.30223   -31.21468   -29.043316  ... -55.91921   -55.91921
  -55.679085 ]
 [-44.287437  -44.835342  -47.22897   ... -55.91921   -55.91921
  -55.91921  ]]"
am,./Guitar_Only/am/am146.wav,"[[-21.082184  -21.939356  -23.201385  ... -21.91904   -22.162077
  -19.907864 ]
 [-23.422188  -23.956562  -26.956509  ... -23.839216  -22.978136
  -18.556095 ]
 [ -2.771366   -0.1388329   1.6992335 ... -14.074197  -13.33954
   -8.272348 ]
 ...
 [-14.48428   -13.764883  -13.352527  ... -49.79355   -50.04196
  -48.673138 ]
 [-14.775629  -14.217858  -13.455854  ... -56.798367  -53.86371
  -51.805    ]
 [-28.039663  -28.666443  -30.20823   ... -57.325974  -57.325974
  -57.325974 ]]"
am,./Guitar_Only/am/am153.wav,"[[ -7.1242094 -13.257391  -22.090054  ... -22.619905  -22.889387
  -11.787336 ]
 [ -7.9723063 -14.161372  -34.201866  ... -39.73758   -29.156593
  -11.219282 ]
 [ -3.9305224  -3.677341   -3.4175506 ... -23.606094  -23.018345
   -9.429471 ]
 ...
 [-26.339666  -28.335438  -29.658981  ... -53.854794  -52.11888
  -48.356113 ]
 [-27.672836  -29.75138   -34.3396    ... -55.536453  -55.536453
  -51.45512  ]
 [-38.89024   -38.906895  -39.3572    ... -55.536453  -55.536453
  -55.536453 ]]"
am,./Guitar_Only/am/am142.wav,"[[-22.058395  -20.150793  -22.572767  ... -22.02766   -22.1996
  -20.395733 ]
 [-16.426424  -19.326408  -21.276505  ... -33.72535   -33.882927
  -20.004913 ]
 [ -1.295877    5.1484146   7.164037  ... -16.184198  -16.44621
  -13.255567 ]
 ...
 [-24.83343   -20.667637  -18.713404  ... -48.73999   -48.73999
  -48.73999  ]
 [-27.942045  -22.915401  -19.868841  ... -48.73999   -48.73999
  -48.73999  ]
 [-41.71984   -35.635178  -34.28146   ... -48.73999   -48.73999
  -48.73999  ]]"
am,./Guitar_Only/am/am125.wav,"[[-18.690495   -21.334784   -21.882172   ... -22.61269    -20.942812
  -11.882829  ]
 [-21.826403   -25.063274   -33.835884   ... -36.250732   -29.350075
   -9.872147  ]
 [  1.0871574    1.8575531   -0.40657058 ... -11.836327   -11.415887
   -4.7254677 ]
 ...
 [-17.932318   -22.37445    -35.450417   ... -52.70939    -50.802643
  -48.248672  ]
 [-25.475805   -29.654617   -43.606583   ... -56.558323   -57.061455
  -53.162846  ]
 [-42.346615   -47.029045   -59.139427   ... -61.449226   -61.449226
  -61.449226  ]]"
am,./Guitar_Only/am/am122.wav,"[[-21.77783    -22.48129    -22.152824   ... -22.610386   -22.928944
   -7.7570605 ]
 [-12.480843   -15.081913   -16.925743   ... -35.751205   -26.74545
   -6.6040783 ]
 [  2.070488     6.495094     5.602125   ...  -7.138367    -6.983599
   -0.28892452]
 ...
 [-31.142395   -32.50657    -30.494135   ... -54.513023   -53.52047
  -52.265285  ]
 [-38.39251    -37.361862   -31.62194    ... -55.596848   -55.596848
  -55.596848  ]
 [-49.873276   -49.087616   -40.085278   ... -55.596848   -55.596848
  -55.596848  ]]"
am,./Guitar_Only/am/am26.wav,"[[-35.045044 -36.40168  -40.06809  ... -37.98145  -37.129513 -27.535772]
 [-53.32363  -46.081963 -33.205257 ... -43.31122  -41.30958  -25.212677]
 [-41.235996 -40.78582  -23.954933 ... -24.886332 -24.968271 -21.808163]
 ...
 [-75.993164 -77.2057   -77.2057   ... -77.2057   -76.74867  -73.34944 ]
 [-77.2057   -77.2057   -77.2057   ... -77.2057   -77.2057   -77.2057  ]
 [-77.2057   -77.2057   -77.2057   ... -77.2057   -77.2057   -77.2057  ]]"
am,./Guitar_Only/am/am168.wav,"[[-20.799456  -22.08378   -21.86491   ... -21.822506  -23.183353
   -9.061881 ]
 [-19.617466  -24.97555   -26.409515  ... -36.879658  -25.63328
   -6.9667044]
 [  1.0637386   4.409734    4.682167  ... -10.194883   -9.802369
   -0.606255 ]
 ...
 [-24.625132  -27.646444  -22.71945   ... -53.131317  -52.95122
  -51.121162 ]
 [-26.130257  -29.86202   -29.062273  ... -56.86744   -56.86744
  -53.310547 ]
 [-39.499104  -42.69815   -37.251507  ... -56.86744   -56.86744
  -56.86744  ]]"
am,./Guitar_Only/am/am39.wav,"[[-27.84927  -28.17315  -28.568039 ... -28.884003 -28.419704 -29.055426]
 [-55.129723 -56.131863 -37.606182 ... -53.87621  -53.94503  -54.58986 ]
 [-58.75602  -50.530315 -26.26603  ... -51.432587 -52.831993 -59.32371 ]
 ...
 [-75.125946 -75.125946 -62.79154  ... -75.125946 -75.125946 -74.02472 ]
 [-75.125946 -75.125946 -70.23571  ... -75.125946 -75.125946 -75.125946]
 [-75.125946 -75.125946 -75.125946 ... -75.125946 -75.125946 -75.125946]]"
am,./Guitar_Only/am/am28.wav,"[[-35.392174 -33.56859  -29.471954 ... -44.976368 -45.143887 -34.54518 ]
 [-51.853737 -55.40153  -34.113503 ... -63.37393  -55.193745 -38.190662]
 [-50.14811  -53.71421  -32.314415 ... -47.201267 -47.341198 -38.03037 ]
 ...
 [-70.9117   -70.69164  -49.60085  ... -70.9117   -70.9117   -70.9117  ]
 [-70.9117   -70.9117   -53.14222  ... -70.9117   -70.9117   -70.9117  ]
 [-70.9117   -70.9117   -65.07766  ... -70.9117   -70.9117   -70.9117  ]]"
am,./Guitar_Only/am/am194.wav,"[[-13.262168  -18.648546  -22.340899  ... -23.294098  -23.40064
  -15.34046  ]
 [-10.0229225 -15.49491   -26.565437  ... -37.03066   -32.386513
  -14.89121  ]
 [ -5.2866373  -6.7191277  -3.7669075 ... -17.090935  -16.40317
   -7.994373 ]
 ...
 [-19.013966  -20.020947  -23.39113   ... -52.502876  -52.408195
  -52.312054 ]
 [-17.930967  -20.186352  -27.037094  ... -56.26082   -56.2096
  -56.714054 ]
 [-27.227734  -29.927301  -37.185207  ... -58.815575  -58.815575
  -58.815575 ]]"
am,./Guitar_Only/am/am152.wav,"[[-21.708727   -21.16782    -21.774933   ... -22.409143   -22.164652
  -22.442007  ]
 [-18.410145   -23.06526    -25.617733   ... -36.860043   -27.677914
  -22.100163  ]
 [ -4.6092105    0.44547486   3.1354642  ... -26.004982   -20.665113
  -15.72802   ]
 ...
 [-27.691471   -31.670895   -34.111095   ... -51.47903    -50.559864
  -49.253998  ]
 [-32.908348   -36.179577   -38.816917   ... -53.925034   -53.920586
  -52.2588    ]
 [-40.277065   -44.085724   -45.694473   ... -53.925034   -53.925034
  -53.925034  ]]"
am,./Guitar_Only/am/am151.wav,"[[-16.9117    -21.259043  -22.434233  ... -23.259428  -22.198698
  -18.650461 ]
 [-17.124737  -23.505238  -31.717693  ... -42.83375   -35.7551
  -18.441568 ]
 [ -5.940729   -1.2658496   1.2670677 ... -19.884848  -19.330215
  -17.005112 ]
 ...
 [-36.36122   -35.413174  -38.822933  ... -50.21556   -52.90194
  -54.636833 ]
 [-44.122257  -44.948307  -49.23544   ... -52.209965  -54.74844
  -54.87917  ]
 [-49.484577  -49.851334  -53.84209   ... -59.328278  -59.328278
  -59.328278 ]]"
am,./Guitar_Only/am/am177.wav,"[[-19.921171  -21.745146  -22.412188  ... -22.43722   -22.741302
  -12.03514  ]
 [-28.884508  -27.916563  -29.68505   ... -34.948418  -29.687689
  -10.468506 ]
 [ -3.4234822   1.2255882   2.6379726 ... -10.923204  -10.555244
   -3.8863416]
 ...
 [-15.997542  -19.19394   -24.804977  ... -54.482246  -54.527515
  -54.15256  ]
 [-26.43773   -29.188118  -33.498398  ... -59.062313  -57.11143
  -57.900394 ]
 [-37.36549   -39.88682   -44.922478  ... -61.812637  -61.812637
  -61.812637 ]]"
am,./Guitar_Only/am/am87.wav,"[[-35.566692 -33.534256 -33.451893 ... -41.939007 -45.840874 -29.763039]
 [-28.20168  -32.996933 -34.658813 ... -54.8192   -47.097034 -29.71205 ]
 [-21.15175  -22.494295 -22.672613 ... -30.428352 -30.667355 -23.324162]
 ...
 [-40.95518  -44.794292 -44.179516 ... -75.530174 -75.530174 -71.13961 ]
 [-44.190258 -48.846054 -54.56733  ... -75.530174 -75.530174 -75.530174]
 [-56.713043 -57.81302  -60.811085 ... -75.530174 -75.530174 -75.530174]]"
am,./Guitar_Only/am/am49.wav,"[[-35.454636 -34.374886 -36.0185   ... -40.523247 -44.324486 -48.797997]
 [-48.30767  -49.605003 -40.374153 ... -45.302902 -45.228134 -46.553978]
 [-45.84674  -45.805115 -33.498917 ... -30.347588 -30.960276 -30.677967]
 ...
 [-66.07049  -66.83431  -64.66161  ... -72.21769  -72.21769  -72.21769 ]
 [-72.21769  -72.21769  -68.497665 ... -72.21769  -72.21769  -72.21769 ]
 [-72.21769  -72.21769  -72.21769  ... -72.21769  -72.21769  -72.21769 ]]"
